cs1_site,cs1_siteName,cs1_product,cs1_productName,cs1_year,cs1_yearName,cs1_number_of_classes,cs1_courseaId,statecode,Value,statuscode,Value,cs1_status,value,cs1_name,cs1_code,CreatedOn,cs1_startdate,cs1_enddate
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F683335D-AFD1-EC11-AB9D-00505697537D,אביב פס' 2026,,BEF238A0-A918-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2026 ראשון לציון,502260300,2022-08-10 12:40:41.000,2025-12-31 00:00:00.000,2026-03-31 00:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,22FCDB74-D023-E111-AE1B-005056BD5C9D,מכינה מתמטיקה 4,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,1,CE7AB9E7-3919-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 4 - חורף בג' 2024 @home,977240000,2022-08-11 05:53:26.000,2023-07-29 21:00:00.000,2024-07-29 21:00:00.000
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,,BE54BD05-3A19-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 4 - חורף בג' 2024 ראשון לציון,117240300,2022-08-11 05:54:19.000,2024-07-31 21:00:00.000,2025-01-31 22:00:00.000
6AD77E13-1B7E-E411-9DC2-005056BD5C9D,ערבית - מג'ד אל-כרום,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7F4E1AD1-5992-EC11-A8C8-00505697537D,אביב פס' 2025,,4D904946-9E1B-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2025 ערבית - מג'ד אל-כרום,502253900,2022-08-14 06:56:52.000,2023-07-19 00:00:00.000,2023-10-17 00:00:00.000
2168DCEA-8AD5-E611-A6A0-0050569937A8,נתניה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,00FDC574-76E5-EC11-BB62-00505697537D,חורף פס' 2025,,DFAEF011-961C-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2025 נתניה,505254700,2022-08-15 12:30:40.000,2024-12-30 00:00:00.000,2025-04-29 00:00:00.000
27D74FAF-B386-E011-942D-005056BD3748,אשדוד,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,98E96B8C-AB22-ED11-9F15-00505697537D,חורף פס' 2026,,D3D08EF5-AB22-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2026 אשדוד,505261300,2022-08-23 06:22:31.000,2025-12-30 22:00:00.000,2026-04-29 21:00:00.000
2D4C9318-5E5A-E711-A4E6-0050569937A8,גני תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,3,EF94CB05-5C24-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2023 גני תקווה,505235000,2022-08-25 09:55:24.000,2022-12-30 22:00:00.000,2023-04-29 21:00:00.000
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BE045B55-2A87-EC11-A8C8-00505697537D,חורף פס' 2024,,48A18C99-6427-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2024 רחובות,505243100,2022-08-29 06:34:16.000,2023-12-31 22:00:00.000,2024-04-30 21:00:00.000
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CB552064-5D27-EC11-A8D9-00505697537D,קיץ פס' 2023,2,B73F2748-2829-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2023 מודיעין,503233500,2022-08-31 12:27:31.000,2023-02-28 22:00:00.000,2023-08-30 21:00:00.000
EF0B8076-F270-E011-A41E-005056BD3748,פתח תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,00FDC574-76E5-EC11-BB62-00505697537D,חורף פס' 2025,,44DD9B9E-2A2C-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2025 פתח תקווה,505250600,2022-09-04 08:21:49.000,2024-12-29 22:00:00.000,2025-04-28 21:00:00.000
E537F0FE-B386-E011-942D-005056BD3748,קריות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,180CB320-72E5-EC11-BB62-00505697537D,חורף פס' 2027,,7BE3EA9C-012D-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2027 קריון / קריות,505270400,2022-09-05 10:00:47.000,2026-12-31 22:00:00.000,2027-04-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",88AF9DA6-5F87-E011-942D-005056BD3748,היסטוריה 3 השלמה,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,,EA75FF07-722E-ED11-9F15-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,"היסטוריה 3 השלמה - קיץ בג' 2024 ת""א - קרמניצקי",626245700,2022-09-07 05:58:03.000,2024-01-31 22:00:00.000,2024-08-27 21:00:00.000
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,98E96B8C-AB22-ED11-9F15-00505697537D,חורף פס' 2026,,D869529F-4C2F-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2026 רחובות,505263100,2022-09-08 08:02:51.000,2025-12-30 00:00:00.000,2026-04-29 00:00:00.000
2D4C9318-5E5A-E711-A4E6-0050569937A8,גני תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CB552064-5D27-EC11-A8D9-00505697537D,קיץ פס' 2023,1,23A27DCD-8032-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2023 גני תקווה,503235000,2022-09-12 09:53:51.000,2023-02-28 22:00:00.000,2023-08-30 21:00:00.000
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,FDBB588D-6F39-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2023 מודיעין,504233500,2022-09-21 05:38:00.000,2022-12-30 22:00:00.000,2023-12-29 22:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,,26185287-D43F-ED11-9F15-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,"מכינה מתמטיקה 5 - קיץ בג' 2023 ת""א - קרמניצקי",996235700,2022-09-29 08:55:57.000,2023-01-02 22:00:00.000,2023-07-29 21:00:00.000
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,,757662E5-D53F-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2024 כפר סבא,997240700,2022-09-29 09:05:44.000,2023-07-31 21:00:00.000,2023-08-27 21:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,527C9F37-D83F-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2023 הרצליה,504230200,2022-09-29 09:22:20.000,2022-12-31 22:00:00.000,2023-12-30 22:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",62395813-AC48-E411-A909-005056BD5C9D,GMAT - כמותי,C35AFCC6-8F43-EB11-974B-00505697537D,שנת 2023,6,F1EAEA82-4C42-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"GMAT - כמותי - שנת 2023 ת""א - מגדלי אלון",168235100,2022-10-02 12:19:51.000,2022-12-30 22:00:00.000,2023-12-29 22:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,B03CF86D-AB48-E411-A909-005056BD5C9D,GMAT - מילולי,C35AFCC6-8F43-EB11-974B-00505697537D,שנת 2023,6,16A57C6D-4D42-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,GMAT - מילולי - שנת 2023 @home,178230000,2022-10-02 12:26:31.000,2022-12-30 22:00:00.000,2023-12-29 22:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,1,40393F8E-4749-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 4 - חורף בג' 2024 ת""א - קרמניצקי",117245700,2022-10-11 09:32:00.000,2024-07-31 21:00:00.000,2025-01-31 22:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,C6E71442-5949-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - סתיו פס' 2023 ת""א - נאות אפקה",504235200,2022-10-11 11:38:43.000,2022-12-31 22:00:00.000,2023-12-30 22:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",B2C2B746-6187-E011-942D-005056BD3748,פיסיקה 5,C3FAB943-6749-ED11-9F15-00505697537D,קיץ בג' 2027,,D142B34A-6749-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פיסיקה 5 - קיץ בג' 2027 ת""א - קרמניצקי",936275700,2022-10-11 13:19:16.000,2027-01-31 22:00:00.000,2027-08-27 21:00:00.000
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,0796F8A9-6749-ED11-9F15-00505697537D,חורף בג' 2027,,475A91B1-6749-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - חורף בג' 2027 כפר סבא,127270700,2022-10-11 13:22:03.000,2026-07-31 21:00:00.000,2027-01-31 22:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,0796F8A9-6749-ED11-9F15-00505697537D,חורף בג' 2027,,3F50D405-6849-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 5 - חורף בג' 2027 ת""א - קרמניצקי",997275700,2022-10-11 13:24:30.000,2027-01-29 22:00:00.000,2028-01-30 22:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,1,D0690869-814F-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 5 - קיץ בג' 2023 ת""א - מגדלי אלון",996235100,2022-10-19 07:41:25.000,2022-12-30 22:00:00.000,2023-07-29 21:00:00.000
CD74585B-47CB-E611-A6A0-0050569937A8,כרמיאל,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CB552064-5D27-EC11-A8D9-00505697537D,קיץ פס' 2023,1,E64A19DC-AC4F-ED11-9F15-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2023 כרמיאל,503234600,2022-10-19 12:52:26.000,2023-02-28 22:00:00.000,2023-08-30 21:00:00.000
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,4EC7BCD1-0995-EA11-AC48-00505697537D,חורף בג' 2022,2,B8E98612-C1A4-EA11-A23F-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - חורף בג' 2022 כפר סבא,127220700,2020-06-02 11:06:20.000,2021-07-31 21:00:00.000,2022-01-31 22:00:00.000
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,4,E53B347B-DAD8-EB11-A3EB-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 רחובות,502233100,2021-06-29 13:04:08.000,2022-12-31 22:00:00.000,2023-04-30 21:00:00.000
446B4378-9650-E911-9027-00505697537D,אשקלון,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,1,4E0320DB-ACDF-EB11-A3EB-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2022 אשקלון,504225600,2021-07-08 05:25:15.000,2021-12-31 22:00:00.000,2022-12-29 22:00:00.000
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,6,36C1B4A0-0AE2-EB11-A3EB-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 כפר סבא,505220700,2021-07-11 05:41:32.000,2021-12-31 22:00:00.000,2022-04-30 21:00:00.000
E537F0FE-B386-E011-942D-005056BD3748,קריות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,5,1AE84211-ACE7-EB11-A3EB-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 קריון / קריות,505220400,2021-07-18 09:39:41.000,2021-12-31 22:00:00.000,2022-04-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,2,5DF9E48E-74E8-EB11-A3EB-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 5 - קיץ בג' 2022 ת""א - קרמניצקי",996225700,2021-07-19 09:34:57.000,2021-12-31 22:00:00.000,2022-07-30 21:00:00.000
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,B9202ECE-88E8-EB11-A3EB-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - חורף בג' 2023 כפר סבא,127230700,2021-07-19 11:59:44.000,2022-07-31 21:00:00.000,2023-01-31 22:00:00.000
541286E3-B386-E011-942D-005056BD3748,חדרה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,5F2C2835-8BC2-EA11-81AC-00505697537D,אביב פס' 2022,3,F8C1AFB3-846F-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2022 חדרה,502221400,2021-02-15 11:55:31.000,2021-12-30 22:00:00.000,2022-05-29 21:00:00.000
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,3,9855ED7B-5270-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,,,פסיכומטרי - קיץ פס' 2022 ראשון לציון,503220300,2021-02-16 12:28:42.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,3,B86F91DA-DE71-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 @home,503220000,2021-02-18 11:46:00.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
27D74FAF-B386-E011-942D-005056BD3748,אשדוד,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,2,E8E9CCF0-DE71-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 אשדוד,503221300,2021-02-18 11:46:38.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
446B4378-9650-E911-9027-00505697537D,אשקלון,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,1,DA42BA0D-DF71-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 אשקלון,503225600,2021-02-18 11:47:19.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,3,D1431062-DF71-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 באר שבע,503221000,2021-02-18 11:49:43.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
2D4C9318-5E5A-E711-A4E6-0050569937A8,גני תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,1,C98D907A-DF71-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 גני תקווה,503225000,2021-02-18 11:50:26.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,2,629CD38C-DF71-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 הרצליה,503220200,2021-02-18 11:50:57.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
541286E3-B386-E011-942D-005056BD3748,חדרה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,1,4A54A39D-DF71-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 חדרה,503221400,2021-02-18 11:51:21.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
C746C8EA-B386-E011-942D-005056BD3748,חיפה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,2,F42E55AF-DF71-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 חיפה,503220800,2021-02-18 11:51:50.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,3,D6DB351F-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 כפר סבא,503220700,2021-02-18 11:55:05.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
CD74585B-47CB-E611-A6A0-0050569937A8,כרמיאל,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,1,B1B7F736-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 כרמיאל,503224600,2021-02-18 11:55:38.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,3,6EFF3554-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 מודיעין,503223500,2021-02-18 11:56:27.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
0758F5D0-682F-E911-AD77-00505697537D,נהריה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,,D4849963-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 נהריה,503221700,2021-02-18 11:56:53.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
2168DCEA-8AD5-E611-A6A0-0050569937A8,נתניה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,2,4F768E71-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 נתניה,503224700,2021-02-18 11:57:16.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
769D5DED-FC18-E111-B8F6-005056BD3748,עפולה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,1,41397182-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 עפולה,503221600,2021-02-18 11:57:45.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
EF0B8076-F270-E011-A41E-005056BD3748,פתח תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,2,D18D1191-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 פתח תקווה,503220600,2021-02-18 11:58:12.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,2,43CD17A4-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 רחובות,503223100,2021-02-18 11:58:44.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
EA0A711B-E261-EA11-AC48-00505697537D,רמת ישי,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,,E38AEAB9-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 רמת ישי,503225800,2021-02-18 11:59:18.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,2,C2F0A8D0-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - קיץ פס' 2022 ת""א - נאות אפקה",503225200,2021-02-18 11:59:58.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,,756297E3-E071-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - קיץ פס' 2022 ת""א - קרמניצקי",503225700,2021-02-18 12:00:32.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,5F2C2835-8BC2-EA11-81AC-00505697537D,אביב פס' 2022,5,62FE4DEE-B476-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2022 הרצליה,502220200,2021-02-24 15:28:23.000,2021-12-29 22:00:00.000,2022-05-29 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,A8D6E894-5AF9-E811-AD77-00505697537D,חורף פס' 2021,2,B7BCFA6F-1F7B-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה פסיכומטרי - חורף פס' 2021 @home,515210000,2021-03-02 06:21:01.000,2021-06-30 21:00:00.000,2021-10-31 22:00:00.000
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,4,4E00EA55-617B-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 מודיעין,505223500,2021-03-02 14:12:35.000,2022-09-20 00:00:00.000,2023-01-30 00:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,5F2C2835-8BC2-EA11-81AC-00505697537D,אביב פס' 2022,7,E6D863FF-2A7C-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2022 @home,502220000,2021-03-03 14:16:14.000,2021-12-30 22:00:00.000,2022-12-30 22:00:00.000
446B4378-9650-E911-9027-00505697537D,אשקלון,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,A8D6E894-5AF9-E811-AD77-00505697537D,חורף פס' 2021,2,30577ABF-DB7F-EB11-A4F8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2021 אשקלון,505215600,2021-03-08 06:58:59.000,2021-07-31 21:00:00.000,2022-01-30 22:00:00.000
